2023-06-14 19:51:31,10.469
2023-06-15 17:46:58,12.040
2023-06-15 20:39:51,10.270
2023-06-16 07:22:42,10.073
2023-06-16 12:14:46,10.545
2023-06-16 15:33:48,9.587
2023-06-16 15:51:54,9.473
2023-06-16 21:00:40,10.707
2023-06-16 23:29:04,10.811
2023-06-17 01:08:17,9.611
2023-06-17 02:43:57,9.716
2023-06-17 04:37:20,9.987
2023-06-17 06:56:43,10.158
2023-06-17 12:53:15,9.856
2023-06-17 17:47:42,10.300
2023-06-17 23:36:01,9.641
2023-06-18 01:05:04,10.199
2023-06-18 02:36:34,11.156
2023-06-18 05:06:54,11.085
2023-06-18 05:31:32,9.776
2023-06-18 06:09:00,10.430
2023-06-18 09:07:15,10.836
2023-06-18 12:05:29,11.265
2023-06-18 15:33:38,9.606
2023-06-18 18:08:20,9.736
2023-06-18 21:12:23,11.895
2023-06-18 22:25:18,10.249
2023-06-19 03:18:38,11.202
2023-06-19 07:23:15,10.717
2023-06-19 15:28:26,10.233
2023-06-19 19:16:29,9.592
2023-06-19 19:58:03,9.616
2023-06-20 02:42:44,9.887
2023-06-20 03:18:59,10.437
2023-06-20 08:14:34,9.662
2023-06-20 11:34:09,11.195
2023-06-20 13:25:18,10.854
2023-06-20 14:12:04,9.674
2023-06-20 17:46:53,10.986
2023-06-20 21:29:23,9.871
2023-06-20 23:03:16,9.473
2023-06-21 05:41:05,9.679
2023-06-21 11:50:27,10.280
2023-06-21 15:26:05,9.772
2023-06-21 15:43:00,10.009
2023-06-21 23:29:14,10.831
2023-06-22 00:37:37,9.638
2023-06-22 02:36:24,10.842
2023-06-22 14:42:54,10.872
2023-06-22 16:52:22,9.708
2023-06-22 17:44:26,10.139
2023-06-22 17:54:06,9.821
2023-06-22 19:53:15,10.534
2023-06-22 20:34:26,10.312
2023-06-22 21:10:04,10.908
2023-06-23 01:16:19,10.851
2023-06-23 13:12:15,9.732
2023-06-23 21:35:00,10.536
2023-06-23 22:09:40,10.859
2023-06-24 00:04:21,13.776
2023-06-24 02:01:54,10.428
2023-06-24 04:21:40,10.374
2023-06-24 07:42:17,11.056
2023-06-24 12:08:04,10.270
2023-06-24 16:40:27,10.513
2023-06-24 20:53:02,10.024
2023-06-24 22:00:41,10.561
2023-06-25 05:31:42,11.944
2023-06-25 07:14:38,10.924
2023-06-25 08:36:59,9.917
2023-06-25 08:56:17,11.974
2023-06-25 11:47:42,10.883
2023-06-25 15:34:03,9.933
2023-06-25 19:00:29,10.025
2023-06-26 02:47:17,10.762
2023-06-26 04:42:41,13.633
2023-06-26 06:40:42,13.998
2023-06-26 10:11:47,10.133
2023-06-26 12:47:17,10.724
2023-06-26 15:06:54,11.008
2023-06-26 16:41:01,11.271
2023-06-26 17:31:27,9.836
2023-06-26 18:48:51,11.068
2023-06-26 19:03:51,11.275
2023-06-26 21:43:33,9.899
2023-06-26 22:59:26,10.754
2023-06-27 04:14:50,10.620
2023-06-27 05:41:26,10.197
2023-06-27 06:34:49,12.668
2023-06-27 07:03:12,15.925
2023-06-27 17:01:41,13.656
2023-06-27 20:28:41,10.187
2023-06-28 00:02:02,14.244
2023-06-28 02:35:14,10.485
2023-06-28 17:10:47,14.076
2023-06-28 19:25:25,10.076
2023-06-28 23:01:22,10.173
2023-06-28 23:12:29,13.774
2023-06-29 01:08:07,11.438
2023-06-29 03:44:59,10.514
2023-06-29 17:51:17,12.478
2023-06-29 18:13:43,10.198
2023-06-30 18:00:27,10.155
2023-07-01 00:12:27,11.612
2023-07-01 00:21:27,10.794
2023-07-01 01:54:08,10.726
2023-07-01 03:16:04,13.487
2023-07-01 06:55:06,10.841
2023-07-01 08:16:25,10.032
2023-07-01 11:49:31,11.381
2023-07-01 13:09:32,10.435
2023-07-01 14:20:07,13.908
2023-07-01 14:57:26,9.849
2023-07-01 18:09:08,14.457
2023-07-01 18:31:14,10.702
2023-07-01 19:12:22,11.044
2023-07-01 21:03:22,12.254
2023-07-02 02:38:20,9.687
2023-07-02 05:30:04,13.742
2023-07-02 09:49:30,10.473
2023-07-02 11:57:23,9.953
2023-07-02 12:33:23,10.839
2023-07-02 16:01:07,10.196
2023-07-02 18:08:14,10.014
2023-07-02 19:36:15,10.021
2023-07-02 19:54:17,10.005
2023-07-02 20:27:05,10.221
2023-07-02 21:16:28,10.130
2023-07-02 21:46:25,13.804
2023-07-02 23:59:24,10.089
2023-07-03 06:36:28,14.145
2023-07-03 08:15:17,16.904
2023-07-03 12:35:30,10.567
2023-07-03 13:18:36,10.162
2023-07-03 20:37:29,47.588
2023-07-04 02:36:28,10.474
2023-07-04 10:51:27,10.137
2023-07-04 19:39:31,12.558
2023-07-04 21:33:15,10.785
2023-07-05 01:34:09,10.716
2023-07-05 02:19:06,16.789
2023-07-05 09:19:26,10.417
2023-07-05 10:56:31,12.154
2023-07-05 17:13:30,11.226
2023-07-06 01:55:04,46.596
2023-07-06 15:35:17,10.349
2023-07-06 16:03:16,11.306
2023-07-06 16:31:04,9.864
2023-07-06 23:25:19,12.296
2023-07-07 00:54:32,10.171
2023-07-07 01:42:19,11.878
2023-07-07 23:39:32,13.388
2023-07-08 02:11:05,10.510
2023-07-08 05:52:11,9.934
2023-07-08 06:26:26,10.570
2023-07-08 09:59:19,15.086
2023-07-08 12:36:24,10.077
2023-07-08 14:21:08,10.612
2023-07-08 14:51:22,10.255
2023-07-08 15:56:05,10.621
2023-07-08 16:21:05,12.727
2023-07-08 16:37:33,14.201
2023-07-08 19:35:10,14.241
2023-07-08 23:08:11,13.850
2023-07-09 00:06:23,10.344
2023-07-09 01:49:27,9.987
2023-07-09 02:01:33,9.960
2023-07-09 04:38:11,10.712
2023-07-09 06:52:19,10.903
2023-07-09 13:27:29,13.568
2023-07-09 15:43:12,10.449
2023-07-09 19:29:15,10.103
2023-07-10 02:39:28,10.302
2023-07-10 04:52:11,11.171
2023-07-10 07:12:24,10.185
2023-07-10 08:14:27,10.251
2023-07-10 08:46:18,13.527
2023-07-10 11:16:15,10.860
2023-07-10 11:36:31,10.948
2023-07-10 15:30:12,12.443
2023-07-10 16:04:21,10.226
2023-07-10 16:18:30,10.464
2023-07-10 17:59:21,10.568
2023-07-10 20:08:25,10.163
2023-07-10 22:27:13,11.391
2023-07-10 23:37:28,16.084
2023-07-11 01:41:17,10.015
2023-07-11 07:41:19,10.682
2023-07-11 08:40:14,10.920
2023-07-11 11:26:18,11.785
2023-07-11 16:54:14,10.082
2023-07-11 17:07:08,10.411
2023-07-11 19:53:20,10.160
2023-07-11 20:36:31,10.521
2023-07-11 21:22:08,10.861
2023-07-11 23:42:21,10.875
2023-07-12 01:13:18,10.938
2023-07-12 03:08:27,10.912
2023-07-12 04:51:06,10.477
2023-07-12 08:27:28,13.945
2023-07-12 13:32:14,10.537
2023-07-12 14:17:14,9.926
2023-07-12 16:08:07,10.558
2023-07-12 16:36:31,9.995
2023-07-12 18:15:19,10.311
2023-07-12 20:11:31,9.936
2023-07-13 00:46:27,13.651
2023-07-13 02:37:30,14.178
2023-07-13 02:51:04,13.997
2023-07-13 04:46:06,9.827
2023-07-13 20:59:32,10.865
2023-07-14 00:50:14,14.138
2023-07-14 05:08:29,11.677
2023-07-14 05:54:13,9.918
2023-07-14 07:09:13,11.016
2023-07-14 09:13:11,11.369
2023-07-14 11:13:21,10.244
2023-07-14 13:00:18,11.306
2023-07-14 13:47:04,9.922
2023-07-14 18:35:29,9.709
2023-07-14 20:01:33,10.409
2023-07-14 21:43:30,10.090
2023-07-15 05:54:27,13.780
2023-07-15 11:13:31,11.428
2023-07-15 12:26:28,9.875
2023-07-16 01:29:14,10.458
2023-07-16 03:47:27,10.640
2023-07-16 11:29:10,10.006
2023-07-16 13:53:16,11.033
2023-07-16 15:19:29,9.890
2023-07-16 16:35:12,12.589
2023-07-17 01:53:05,9.887
2023-07-17 05:22:14,10.571
2023-07-17 07:29:30,10.355
2023-07-17 08:29:25,14.140
2023-07-17 10:06:20,9.968
2023-07-17 12:33:31,10.543
2023-07-17 15:51:20,9.839
2023-07-17 19:25:30,14.084
2023-07-17 21:26:19,11.263
2023-07-18 04:35:14,12.485
2023-07-18 15:45:07,10.158
2023-07-19 00:15:17,10.171
2023-07-19 01:52:15,13.828
2023-07-19 02:46:08,10.538
2023-07-19 03:35:18,12.491
2023-07-19 04:40:33,10.880
2023-07-19 06:43:11,10.906
2023-07-19 10:03:21,11.131
2023-07-19 16:54:10,13.828
2023-07-19 18:41:27,10.159
2023-07-19 19:21:18,12.567
2023-07-19 19:42:26,11.100
2023-07-19 20:16:11,14.479
2023-07-20 02:00:09,21.634
2023-07-20 04:25:04,13.493
2023-07-20 04:38:19,10.296
2023-07-20 05:37:23,9.961
2023-07-20 11:09:08,10.114
2023-07-20 16:28:32,11.508
2023-07-20 21:40:08,10.607
2023-07-21 03:38:05,10.795
2023-07-21 05:32:31,12.890
2023-07-21 09:31:20,10.069
2023-07-21 14:10:20,12.206
2023-07-21 15:45:06,12.445
2023-07-21 17:10:18,13.195
2023-07-21 23:36:13,11.282
2023-07-22 05:08:19,11.400
2023-07-22 06:30:15,10.951
2023-07-22 08:40:29,11.207
2023-07-22 11:36:22,10.062
2023-07-22 14:23:24,10.176
2023-07-22 15:45:04,12.267
2023-07-22 17:22:21,10.484
2023-07-23 01:29:13,11.972
2023-07-23 07:54:18,10.712
2023-07-23 09:25:27,14.904
2023-07-23 10:12:22,9.715
2023-08-01 14:48:32,12.764
2023-08-01 22:53:09,10.331
2023-08-01 23:28:07,10.390
2023-08-02 03:22:25,10.143
2023-08-02 10:45:12,12.353
2023-08-02 12:30:25,12.480
2023-08-02 15:43:06,10.185
2023-08-02 20:36:21,10.086
